Id,Accidents,Body_type,Year,Fuel_economy_combined,Days_on_market,Rating,Distance,Color,Drivetrain,Engine,Make,Mileage,Model,Transmission,Additional_features,Previous_owners,Price_drops,Photos,Seats,Seller_type,Trim,Price
274019248,0,SUV / Crossover,2017,23 MPG,7,FAIR_PRICE,169.35323,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,29599,Santa Fe Sport,6-Speed Automatic,6,1,,True,5,DEALER,2.4L AWD,17250.0
270164318,0,SUV / Crossover,2015,,77,FAIR_PRICE,125.54058,RED,ALL_WHEEL_DRIVE,I4,Hyundai,106917,Tucson,6-Speed Automatic Overdrive,3,2,,True,5,DEALER,SE AWD,11073.0
272108514,0,SUV / Crossover,2018,,35,FAIR_PRICE,59.62836,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,39769,Tucson,7-Speed Automatic,6,1,True,True,5,DEALER,1.6T Limited AWD,20990.0
265801855,0,SUV / Crossover,2019,27 MPG,128,FAIR_PRICE,92.79627,RED,ALL_WHEEL_DRIVE,I4,Hyundai,37433,Kona,6-Speed Automatic,3,1,,True,5,DEALER,SE AWD,15698.0
273466779,0,SUV / Crossover,2019,25 MPG,14,FAIR_PRICE,39.769062,GRAY,FRONT_WHEEL_DRIVE,I4,Hyundai,15944,Santa Fe,8-Speed Automatic,4,1,,True,5,DEALER,2.4L SE FWD,18997.0
274403224,0,SUV / Crossover,2019,24 MPG,2,FAIR_PRICE,181.53003,UNKNOWN,,I4,Hyundai,15897,Santa Fe,Automatic,4,2,,True,5,DEALER,2.4L SE AWD,20497.0
274381451,0,SUV / Crossover,2017,21 MPG,2,FAIR_PRICE,20.904339,GRAY,ALL_WHEEL_DRIVE,I4,Hyundai,35226,Santa Fe Sport,6-Speed Automatic,7,1,,True,5,DEALER,2.0T Ultimate AWD,22547.0
273120252,0,SUV / Crossover,2017,23 MPG,18,FAIR_PRICE,21.695168,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,20407,Tucson,6-Speed Automatic,3,1,,True,5,DEALER,2.0L SE AWD,16433.0
270492180,1,SUV / Crossover,2017,21 MPG,67,FAIR_PRICE,184.93333,BLUE,ALL_WHEEL_DRIVE,V6,Hyundai,44204,Santa Fe,6-Speed Automatic,5,3,,True,6,DEALER,Limited AWD,21500.0
274149999,0,SUV / Crossover,2019,23 MPG,4,FAIR_PRICE,151.05666,BROWN,ALL_WHEEL_DRIVE,I4,Hyundai,4956,Tucson,Automatic,4,1,,True,5,DEALER,SEL AWD,21995.0
264012547,0,SUV / Crossover,2017,24 MPG,148,FAIR_PRICE,21.695168,BLUE,FRONT_WHEEL_DRIVE,I4,Hyundai,19841,Santa Fe Sport,6-Speed Automatic,4,1,,True,5,DEALER,2.4L FWD,16380.0
273752749,0,SUV / Crossover,2017,23 MPG,10,FAIR_PRICE,135.19644,BLACK,FRONT_WHEEL_DRIVE,I4,Hyundai,35602,Santa Fe Sport,Automatic,7,1,,True,5,DEALER,2.0T Ultimate FWD,21831.0
272706670,0,SUV / Crossover,2015,,24,FAIR_PRICE,20.904339,GRAY,ALL_WHEEL_DRIVE,I4,Hyundai,86041,Tucson,6-Speed Automatic Overdrive,3,2,True,True,5,DEALER,SE AWD,11653.0
273219303,1,SUV / Crossover,2019,27 MPG,17,FAIR_PRICE,169.35323,WHITE,ALL_WHEEL_DRIVE,I4,Hyundai,28931,Kona,6-Speed Automatic,3,1,,,5,DEALER,SE AWD,15900.0
272631997,0,SUV / Crossover,2017,24 MPG,26,FAIR_PRICE,48.38233,BLUE,FRONT_WHEEL_DRIVE,I4,Hyundai,40781,Santa Fe Sport,Automatic,5,2,,True,5,DEALER,2.4L FWD,15200.0
273733094,0,SUV / Crossover,2017,,10,FAIR_PRICE,71.63585,GRAY,ALL_WHEEL_DRIVE,I4,Hyundai,108295,Tucson,7-Speed Automatic,4,1,,,5,DEALER,1.6T Sport AWD,12995.0
273889535,0,SUV / Crossover,2018,22 MPG,8,FAIR_PRICE,106.82489,GRAY,ALL_WHEEL_DRIVE,I4,Hyundai,11828,Santa Fe Sport,Automatic,5,1,,True,5,DEALER,2.0T AWD,22998.0
274374522,0,SUV / Crossover,2019,23 MPG,2,FAIR_PRICE,122.035515,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,15258,Tucson,6-Speed Automatic,4,1,,,5,DEALER,SE AWD,18403.0
257957203,0,SUV / Crossover,2018,23 MPG,219,FAIR_PRICE,177.36815,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,39650,Tucson,Automatic,3,3,,True,5,DEALER,2.0L SEL AWD,15787.0
272287074,0,SUV / Crossover,2014,,31,FAIR_PRICE,121.90373,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,77159,Santa Fe Sport,6-Speed Automatic Overdrive,5,3,,True,5,DEALER,2.4L AWD,12799.0
272366822,0,SUV / Crossover,2015,23 MPG,30,FAIR_PRICE,135.19644,BLACK,FRONT_WHEEL_DRIVE,I4,Hyundai,105745,Santa Fe Sport,Automatic,8,1,,True,5,DEALER,2.4L FWD,11493.0
273938962,0,SUV / Crossover,2014,21 MPG,8,FAIR_PRICE,177.36815,WHITE,FRONT_WHEEL_DRIVE,V6,Hyundai,108608,Santa Fe,6-Speed Automatic,4,1,,,6,DEALER,Limited,11987.0
272443526,0,SUV / Crossover,2019,23 MPG,29,FAIR_PRICE,189.80278,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,43392,Tucson,6-Speed Automatic,3,1,,True,5,DEALER,SE AWD,16954.0
272151935,1,SUV / Crossover,2013,23 MPG,35,FAIR_PRICE,108.47842,WHITE,ALL_WHEEL_DRIVE,I4,Hyundai,100000,Santa Fe Sport,6-Speed Automatic,2,1,,True,5,DEALER,2.4L AWD,10500.0
273999369,0,SUV / Crossover,2009,21 MPG,7,FAIR_PRICE,27.652212,GRAY,FRONT_WHEEL_DRIVE,V6,Hyundai,150625,Santa Fe,4-Speed Automatic,1,2,,True,5,DEALER,2.7L GLS FWD,4499.0
257593971,0,SUV / Crossover,2017,23 MPG,223,FAIR_PRICE,156.39055,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,56476,Santa Fe Sport,6-Speed Automatic,3,1,,True,5,DEALER,2.4L AWD,15500.0
266208598,0,SUV / Crossover,2015,22 MPG,122,FAIR_PRICE,177.36815,GRAY,ALL_WHEEL_DRIVE,I4,Hyundai,21664,Santa Fe Sport,Automatic,6,2,,True,5,DEALER,2.4L AWD,15995.0
273546043,0,SUV / Crossover,2018,27 MPG,13,FAIR_PRICE,7.6551495,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,22145,Kona,6-Speed Automatic,3,1,,True,5,DEALER,SE AWD,15900.0
257957312,0,SUV / Crossover,2017,26 MPG,219,FAIR_PRICE,177.36815,SILVER,FRONT_WHEEL_DRIVE,I4,Hyundai,44399,Tucson,6-Speed Automatic,3,2,,True,5,DEALER,2.0L SE FWD,14487.0
272030102,0,SUV / Crossover,2013,,36,FAIR_PRICE,8.894657,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,87824,Santa Fe Sport,6-Speed Automatic Overdrive,3,2,,True,5,DEALER,2.4L AWD,10971.0
273630554,0,SUV / Crossover,2016,26 MPG,11,FAIR_PRICE,93.47657,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,53358,Tucson,Automatic,3,1,True,True,5,DEALER,1.6T Sport AWD,15468.0
274475274,0,SUV / Crossover,2007,20 MPG,1,FAIR_PRICE,132.61304,GRAY,ALL_WHEEL_DRIVE,V6,Hyundai,117793,Santa Fe,Automatic,0,2,,True,7,DEALER,3.3L SE AWD,5795.0
274463417,0,SUV / Crossover,2017,24 MPG,1,FAIR_PRICE,36.752354,WHITE,FRONT_WHEEL_DRIVE,I4,Hyundai,51345,Santa Fe Sport,6-Speed Automatic,3,1,,True,5,DEALER,2.4L FWD,14477.0
272743196,0,SUV / Crossover,2016,23 MPG,24,FAIR_PRICE,37.534473,BLUE,FRONT_WHEEL_DRIVE,I4,Hyundai,82370,Santa Fe Sport,6-Speed Automatic,4,1,,True,5,DEALER,2.4L FWD,12000.0
264241865,1,SUV / Crossover,2010,23 MPG,146,FAIR_PRICE,94.81755,BLUE,FRONT_WHEEL_DRIVE,V6,Hyundai,64466,Santa Fe,Automatic,5,1,,True,5,DEALER,3.5L SE FWD,8950.0
273045036,0,SUV / Crossover,2013,,20,FAIR_PRICE,124.868614,RED,ALL_WHEEL_DRIVE,I4,Hyundai,119158,Santa Fe Sport,6-Speed Automatic Overdrive,3,1,,True,5,DEALER,2.4L AWD,9998.0
250440429,0,SUV / Crossover,2016,,298,FAIR_PRICE,106.39735,BLUE,FRONT_WHEEL_DRIVE,I4,Hyundai,32786,Tucson,7-Speed Automatic,5,1,,True,5,DEALER,1.6T Limited FWD,17620.0
268791949,0,SUV / Crossover,2017,21 MPG,95,FAIR_PRICE,188.65985,SILVER,ALL_WHEEL_DRIVE,V6,Hyundai,30103,Santa Fe,6-Speed Automatic,4,1,,True,7,DEALER,SE AWD,20121.0
242359593,0,SUV / Crossover,2010,23 MPG,386,FAIR_PRICE,190.13423,RED,ALL_WHEEL_DRIVE,V6,Hyundai,130000,Santa Fe,Automatic,3,2,,True,5,DEALER,3.5L SE AWD,6999.0
268089058,0,SUV / Crossover,2006,21 MPG,104,FAIR_PRICE,71.55092,WHITE,FOUR_WHEEL_DRIVE,V6,Hyundai,145963,Tucson,Automatic,1,3,,True,5,DEALER,GLS 4WD,3995.0
273092315,0,SUV / Crossover,2018,23 MPG,19,FAIR_PRICE,27.515335,WHITE,ALL_WHEEL_DRIVE,I4,Hyundai,28427,Santa Fe Sport,6-Speed Automatic,3,1,,True,5,DEALER,2.4L AWD,16990.0
251445064,0,SUV / Crossover,2013,21 MPG,289,FAIR_PRICE,119.44691,UNKNOWN,ALL_WHEEL_DRIVE,V6,Hyundai,97903,Santa Fe,Automatic,4,2,,True,6,DEALER,Limited AWD,12966.0
273624680,0,SUV / Crossover,2019,24 MPG,11,FAIR_PRICE,170.44063,RED,,I4,Hyundai,23987,Santa Fe,8-Speed Automatic,4,1,True,True,5,DEALER,2.4L SE AWD,20423.0
273517403,0,SUV / Crossover,2017,23 MPG,14,FAIR_PRICE,148.48447,WHITE,ALL_WHEEL_DRIVE,I4,Hyundai,33709,Tucson,6-Speed Automatic,3,1,,True,5,DEALER,2.0L SE AWD,16388.0
273621323,0,SUV / Crossover,2014,22 MPG,11,FAIR_PRICE,105.28189,RED,ALL_WHEEL_DRIVE,I4,Hyundai,67604,Tucson,6-Speed Automatic,7,3,,True,5,DEALER,Limited AWD,12905.0
265066737,0,SUV / Crossover,2017,24 MPG,136,FAIR_PRICE,45.043026,BLUE,FRONT_WHEEL_DRIVE,I4,Hyundai,24351,Santa Fe Sport,6-Speed Automatic,3,1,,True,5,DEALER,2.4L FWD,16250.0
266457838,0,SUV / Crossover,2013,23 MPG,120,FAIR_PRICE,107.676476,RED,FRONT_WHEEL_DRIVE,I4,Hyundai,40584,Santa Fe Sport,Automatic,3,1,,True,5,DEALER,2.0T FWD,13995.0
267893077,0,SUV / Crossover,2018,27 MPG,106,FAIR_PRICE,134.69226,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,30651,Kona,6-Speed Automatic,3,1,,True,5,DEALER,SE AWD,15950.0
273621242,0,SUV / Crossover,2013,,11,FAIR_PRICE,116.49189,UNKNOWN,ALL_WHEEL_DRIVE,I4,Hyundai,57489,Santa Fe Sport,6-Speed Automatic Overdrive,2,1,,,5,DEALER,2.0T AWD,13771.0
273566566,0,SUV / Crossover,2019,27 MPG,13,FAIR_PRICE,94.02595,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,19349,Kona,Automatic,3,1,,True,5,DEALER,SE AWD,16900.0
274413025,0,SUV / Crossover,2013,23 MPG,2,FAIR_PRICE,8.390252,WHITE,FRONT_WHEEL_DRIVE,I4,Hyundai,107626,Santa Fe Sport,Automatic,1,2,,,5,DEALER,2.0T FWD,9800.0
274053119,0,SUV / Crossover,2009,20 MPG,7,FAIR_PRICE,126.66172,SILVER,FRONT_WHEEL_DRIVE,V6,Hyundai,130725,Santa Fe,Automatic,5,1,,True,7,DEALER,3.3L Limited FWD,6267.0
271310134,2,SUV / Crossover,2009,22 MPG,50,FAIR_PRICE,71.86135,GRAY,FRONT_WHEEL_DRIVE,I4,Hyundai,194623,Tucson,Automatic,1,2,,True,5,DEALER,GLS FWD,2995.0
272681332,1,SUV / Crossover,2014,23 MPG,24,FAIR_PRICE,122.73602,RED,FRONT_WHEEL_DRIVE,I4,Hyundai,95536,Santa Fe Sport,Automatic,7,2,,True,5,DEALER,2.0T FWD,12299.0
272471164,0,SUV / Crossover,2016,22 MPG,29,FAIR_PRICE,125.37727,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,76437,Santa Fe Sport,6-Speed Automatic,5,1,,True,5,DEALER,2.4L AWD,13449.0
267956078,0,SUV / Crossover,2010,23 MPG,105,FAIR_PRICE,118.09128,WHITE,ALL_WHEEL_DRIVE,V6,Hyundai,91575,Santa Fe,Automatic,3,3,,True,5,DEALER,3.5L SE AWD,8595.0
273681191,0,SUV / Crossover,2018,23 MPG,11,FAIR_PRICE,49.797638,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,17141,Tucson,Automatic,3,2,,True,5,DEALER,2.0L SE AWD,17500.0
269796247,0,SUV / Crossover,2016,22 MPG,82,FAIR_PRICE,170.31328,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,27799,Santa Fe Sport,6-Speed Automatic,2,2,,True,5,DEALER,2.4L AWD,15927.0
257957247,0,SUV / Crossover,2013,23 MPG,219,FAIR_PRICE,177.36815,BLUE,ALL_WHEEL_DRIVE,I4,Hyundai,97994,Santa Fe Sport,Automatic,7,3,,True,5,DEALER,2.4L AWD,11387.0
273524298,0,SUV / Crossover,2019,30 MPG,14,FAIR_PRICE,114.820816,BLACK,,I4,Hyundai,31467,Kona,6-Speed Automatic,3,1,,True,5,DEALER,SE FWD,14800.0
272862112,0,SUV / Crossover,2013,21 MPG,22,FAIR_PRICE,27.652212,UNKNOWN,FRONT_WHEEL_DRIVE,V6,Hyundai,122152,Santa Fe,6-Speed Automatic,4,1,,True,6,DEALER,Limited FWD,10709.0
268591496,0,SUV / Crossover,2019,30 MPG,99,FAIR_PRICE,180.33566,WHITE,,I4,Hyundai,28320,Kona,6-Speed Automatic,4,1,True,True,5,DEALER,SE FWD,15355.0
272696912,0,SUV / Crossover,2017,23 MPG,24,FAIR_PRICE,21.695168,WHITE,ALL_WHEEL_DRIVE,I4,Hyundai,22859,Santa Fe Sport,6-Speed Automatic,4,1,,True,5,DEALER,2.4L AWD,17132.0
273315503,0,SUV / Crossover,2019,23 MPG,16,FAIR_PRICE,175.57149,RED,ALL_WHEEL_DRIVE,I4,Hyundai,34046,Tucson,Automatic,3,2,True,True,5,DEALER,SE AWD,16991.0
273952575,0,SUV / Crossover,2017,26 MPG,8,FAIR_PRICE,170.31328,UNKNOWN,FRONT_WHEEL_DRIVE,I4,Hyundai,34436,Tucson,6-Speed Automatic,3,1,,,5,DEALER,2.0L SE FWD,15234.0
274444863,0,SUV / Crossover,2017,26 MPG,2,FAIR_PRICE,106.82489,GRAY,FRONT_WHEEL_DRIVE,I4,Hyundai,20582,Tucson,Automatic,2,1,,True,5,DEALER,2.0L SE FWD,15998.0
272133599,0,SUV / Crossover,2018,26 MPG,35,FAIR_PRICE,115.122665,WHITE,FRONT_WHEEL_DRIVE,I4,Hyundai,45562,Tucson,Automatic,3,1,,True,5,DEALER,2.0L SEL FWD,14787.0
272862103,0,SUV / Crossover,2018,24 MPG,22,FAIR_PRICE,123.39178,WHITE,FRONT_WHEEL_DRIVE,I4,Hyundai,35247,Santa Fe Sport,6-Speed Automatic,3,1,True,True,5,DEALER,2.4L FWD,16500.0
268387066,1,SUV / Crossover,2017,19 MPG,100,FAIR_PRICE,140.32289,WHITE,ALL_WHEEL_DRIVE,V6,Hyundai,55280,Santa Fe,6-Speed Automatic,7,1,,True,7,DEALER,SE Ultimate AWD,22270.0
273907596,0,SUV / Crossover,2017,23 MPG,8,FAIR_PRICE,135.29425,BLUE,ALL_WHEEL_DRIVE,I4,Hyundai,34667,Santa Fe Sport,Automatic,6,1,,True,5,DEALER,2.4L AWD,16968.0
270761045,0,SUV / Crossover,2017,23 MPG,60,FAIR_PRICE,188.98436,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,21127,Tucson,Automatic,3,1,,True,5,DEALER,2.0L SE AWD,16998.0
270649893,0,SUV / Crossover,2018,30 MPG,64,FAIR_PRICE,108.35675,BLACK,FRONT_WHEEL_DRIVE,I4,Hyundai,8495,Kona,6-Speed Automatic,3,1,,True,5,DEALER,SEL FWD,17543.0
274048534,0,SUV / Crossover,2010,24 MPG,7,FAIR_PRICE,142.5231,SILVER,FRONT_WHEEL_DRIVE,I4,Hyundai,96551,Santa Fe,Automatic,2,2,,True,5,DEALER,2.4L GLS FWD,6995.0
273600913,0,SUV / Crossover,2018,23 MPG,12,FAIR_PRICE,168.6315,WHITE,ALL_WHEEL_DRIVE,I4,Hyundai,39758,Tucson,Automatic,3,1,True,True,5,DEALER,2.0L SEL AWD,16733.0
262646763,0,SUV / Crossover,2012,25 MPG,164,FAIR_PRICE,144.00851,BLUE,FRONT_WHEEL_DRIVE,I4,Hyundai,110897,Tucson,Automatic,3,4,,True,5,DEALER,Limited FWD,8700.0
274266639,2,SUV / Crossover,2017,23 MPG,3,FAIR_PRICE,59.794193,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,50938,Santa Fe Sport,6-Speed Automatic,4,1,,,5,DEALER,2.4L AWD,15379.0
271582677,0,SUV / Crossover,2018,23 MPG,44,FAIR_PRICE,8.090603,GRAY,ALL_WHEEL_DRIVE,I4,Hyundai,25369,Tucson,6-Speed Automatic,3,1,,True,5,DEALER,2.0L SE AWD,16477.0
273351770,0,SUV / Crossover,2010,23 MPG,16,FAIR_PRICE,113.44269,BLACK,FRONT_WHEEL_DRIVE,V6,Hyundai,139924,Santa Fe,6-Speed Automatic,3,3,,True,5,DEALER,3.5L SE FWD,5900.0
272577922,1,SUV / Crossover,2017,26 MPG,28,FAIR_PRICE,81.61316,WHITE,ALL_WHEEL_DRIVE,I4,Hyundai,33043,Tucson,Automatic,6,1,,True,5,DEALER,1.6T Limited AWD,19850.0
260569888,0,SUV / Crossover,2009,20 MPG,190,FAIR_PRICE,177.15816,GRAY,ALL_WHEEL_DRIVE,V6,Hyundai,96000,Santa Fe,Automatic,3,1,,True,7,DEALER,3.3L Limited AWD,8495.0
259631496,0,SUV / Crossover,2013,,199,FAIR_PRICE,124.00836,SILVER,FRONT_WHEEL_DRIVE,I4,Hyundai,59647,Santa Fe Sport,6-Speed Automatic Overdrive,2,3,,True,5,DEALER,2.4L FWD,12450.0
265075077,1,SUV / Crossover,2009,20 MPG,136,FAIR_PRICE,133.03622,BLUE,FRONT_WHEEL_DRIVE,V6,Hyundai,94912,Santa Fe,5-Speed Automatic,3,2,,True,7,DEALER,3.3L Limited FWD,7385.0
272774047,0,SUV / Crossover,2015,26 MPG,23,FAIR_PRICE,39.697147,RED,FRONT_WHEEL_DRIVE,I4,Hyundai,90394,Tucson,Automatic,4,1,,True,5,DEALER,GLS FWD,10000.0
271053118,0,SUV / Crossover,2012,19 MPG,53,FAIR_PRICE,189.50742,SILVER,FRONT_WHEEL_DRIVE,V6,Hyundai,96180,Veracruz,6-Speed Automatic,4,2,,True,7,DEALER,Limited,9999.0
273223762,0,SUV / Crossover,2019,24 MPG,17,FAIR_PRICE,135.19644,UNKNOWN,,I4,Hyundai,8526,Santa Fe,Automatic,4,1,,True,5,DEALER,2.4L SE AWD,21296.0
273223758,0,SUV / Crossover,2019,23 MPG,17,FAIR_PRICE,135.19644,WHITE,,I4,Hyundai,11106,Tucson,Automatic,4,1,True,True,5,DEALER,Value AWD,20259.0
273300304,0,SUV / Crossover,2012,19 MPG,16,FAIR_PRICE,28.252712,WHITE,FRONT_WHEEL_DRIVE,V6,Hyundai,109678,Veracruz,Automatic,3,2,,True,7,DEALER,Limited,9488.0
273821755,0,SUV / Crossover,2017,23 MPG,9,FAIR_PRICE,135.19644,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,6769,Tucson,Automatic,3,1,,True,5,DEALER,2.0L SE AWD,17797.0
272679767,0,SUV / Crossover,2011,23 MPG,24,FAIR_PRICE,126.555305,SILVER,ALL_WHEEL_DRIVE,V6,Hyundai,102430,Santa Fe,Automatic,8,1,,True,5,DEALER,3.5L SE AWD,7936.0
267046800,0,SUV / Crossover,2019,23 MPG,114,FAIR_PRICE,59.88028,GRAY,ALL_WHEEL_DRIVE,I4,Hyundai,25640,Tucson,6-Speed Automatic,4,1,,True,5,DEALER,SE AWD,17295.0
272350350,0,SUV / Crossover,2019,26 MPG,30,FAIR_PRICE,6.1793013,GRAY,FRONT_WHEEL_DRIVE,I4,Hyundai,35367,Tucson,6-Speed Automatic,3,1,,True,5,DEALER,SE FWD,14998.0
273793187,0,SUV / Crossover,2017,23 MPG,9,FAIR_PRICE,27.380203,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,14331,Santa Fe Sport,Automatic,4,1,,True,5,DEALER,2.4L AWD,17950.0
269796245,0,SUV / Crossover,2017,23 MPG,82,FAIR_PRICE,170.31328,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,43213,Santa Fe Sport,6-Speed Automatic,3,2,,True,5,DEALER,2.4L AWD,16943.0
274575184,0,SUV / Crossover,2019,,0,FAIR_PRICE,27.380203,UNKNOWN,,I4,Hyundai,12412,Santa Fe,Automatic,3,1,,True,5,DEALER,2.4L SE AWD,20650.0
274394389,0,SUV / Crossover,2014,,2,FAIR_PRICE,114.04009,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,97633,Santa Fe Sport,6-Speed Automatic Overdrive,3,2,,,5,DEALER,2.4L AWD,11500.0
273716930,0,SUV / Crossover,2018,24 MPG,10,FAIR_PRICE,105.001045,BLACK,FRONT_WHEEL_DRIVE,I4,Hyundai,48784,Santa Fe Sport,6-Speed Automatic,3,1,True,True,5,DEALER,2.4L FWD,15088.0
272028258,0,SUV / Crossover,2013,21 MPG,36,FAIR_PRICE,169.77647,BLACK,ALL_WHEEL_DRIVE,V6,Hyundai,96594,Santa Fe,6-Speed Automatic,7,1,,True,6,DEALER,Limited AWD,12950.0
267289225,0,SUV / Crossover,2017,24 MPG,112,FAIR_PRICE,113.167534,BLACK,FRONT_WHEEL_DRIVE,I4,Hyundai,24009,Santa Fe Sport,6-Speed Automatic,6,1,,True,5,DEALER,2.4L FWD,17153.0
273593278,0,SUV / Crossover,2017,23 MPG,12,FAIR_PRICE,170.31328,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,22763,Tucson,6-Speed Automatic,3,1,,,5,DEALER,2.0L SE AWD,16922.0
273218106,0,SUV / Crossover,2017,21 MPG,17,FAIR_PRICE,9.115104,RED,FRONT_WHEEL_DRIVE,V6,Hyundai,50442,Santa Fe,6-Speed Automatic,3,2,,True,7,DEALER,SE FWD,16792.0
270961473,0,SUV / Crossover,2016,22 MPG,56,FAIR_PRICE,73.36661,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,50041,Santa Fe Sport,6-Speed Automatic,2,2,,True,5,DEALER,2.4L AWD,14981.0
265960993,1,SUV / Crossover,2008,,126,FAIR_PRICE,173.23961,GRAY,FRONT_WHEEL_DRIVE,V6,Hyundai,152730,Santa Fe,4-Speed Automatic Overdrive,1,3,,True,5,DEALER,2.7L GLS FWD,5299.0
273569549,0,SUV / Crossover,2017,24 MPG,13,FAIR_PRICE,21.695168,BLUE,FRONT_WHEEL_DRIVE,I4,Hyundai,31092,Santa Fe Sport,6-Speed Automatic,4,1,,True,5,DEALER,2.4L FWD,15777.0
266818168,0,SUV / Crossover,2017,23 MPG,116,FAIR_PRICE,109.02532,GRAY,ALL_WHEEL_DRIVE,I4,Hyundai,37445,Santa Fe Sport,6-Speed Automatic,4,1,True,True,5,DEALER,2.4L AWD,17400.0
274596232,0,SUV / Crossover,2011,22 MPG,0,FAIR_PRICE,180.28682,GRAY,FRONT_WHEEL_DRIVE,I4,Hyundai,89089,Santa Fe,6-Speed Manual,2,1,,,5,DEALER,2.4L GLS FWD,8989.0
272742958,0,SUV / Crossover,2012,23 MPG,24,FAIR_PRICE,87.26075,BROWN,ALL_WHEEL_DRIVE,V6,Hyundai,66438,Santa Fe,6-Speed Automatic,3,1,,True,5,DEALER,3.5L SE AWD,9985.0
274596775,0,SUV / Crossover,2017,26 MPG,0,FAIR_PRICE,16.517775,SILVER,FRONT_WHEEL_DRIVE,I4,Hyundai,7939,Tucson,6-Speed Automatic,3,1,,,5,DEALER,2.0L SE FWD,16477.0
267001703,0,SUV / Crossover,2018,23 MPG,115,FAIR_PRICE,189.80278,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,40684,Tucson,6-Speed Automatic,3,2,True,True,5,DEALER,2.0L SEL AWD,15996.0
273507269,0,SUV / Crossover,2019,23 MPG,14,FAIR_PRICE,179.95215,BLACK,ALL_WHEEL_DRIVE,I4,Hyundai,46119,Tucson,6-Speed Automatic,3,1,True,True,5,DEALER,SE AWD,15983.0
273134683,0,SUV / Crossover,2016,26 MPG,18,FAIR_PRICE,140.44577,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,32590,Tucson,Automatic,7,1,,True,5,DEALER,1.6T Limited AWD,19882.0
274214467,0,SUV / Crossover,2017,,4,FAIR_PRICE,132.48184,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,25778,Tucson,7-Speed Automatic Overdrive,4,2,,,5,DEALER,1.6T Sport AWD,17988.0
273828074,0,SUV / Crossover,2017,26 MPG,9,FAIR_PRICE,123.93,RED,ALL_WHEEL_DRIVE,I4,Hyundai,27249,Tucson,Automatic,3,1,,True,5,DEALER,1.6T Sport AWD,17998.0
272764693,0,SUV / Crossover,2019,24 MPG,23,FAIR_PRICE,180.90224,WHITE,ALL_WHEEL_DRIVE,I4,Hyundai,18589,Santa Fe,Automatic,8,1,,True,5,DEALER,2.4L Ultimate AWD,29498.0
272965750,0,SUV / Crossover,2019,,21,FAIR_PRICE,123.39178,BLACK,FRONT_WHEEL_DRIVE,I4,Hyundai,29832,Kona,7-Speed Automatic,7,1,,True,5,DEALER,Limited FWD,18999.0
269414545,0,SUV / Crossover,2014,,88,FAIR_PRICE,171.60484,SILVER,FRONT_WHEEL_DRIVE,I4,Hyundai,124655,Santa Fe Sport,6-Speed Automatic Overdrive,3,1,,True,5,DEALER,2.4L FWD,9997.0
272783996,0,SUV / Crossover,2012,,23,FAIR_PRICE,94.16192,UNKNOWN,ALL_WHEEL_DRIVE,I4,Hyundai,117169,Tucson,6-Speed Automatic Overdrive,2,2,,True,5,DEALER,GLS AWD,8604.0
265595764,0,SUV / Crossover,2018,23 MPG,129,FAIR_PRICE,50.608402,SILVER,ALL_WHEEL_DRIVE,I4,Hyundai,39910,Santa Fe Sport,Automatic,3,2,,True,5,DEALER,2.4L AWD,16379.0
273545082,0,SUV / Crossover,2016,,13,FAIR_PRICE,170.44063,WHITE,FRONT_WHEEL_DRIVE,I4,Hyundai,79693,Tucson,6-Speed Automatic Overdrive,3,2,True,True,5,DEALER,2.0L SE FWD,12479.0
272213451,0,SUV / Crossover,2019,26 MPG,32,FAIR_PRICE,160.57158,TEAL,FRONT_WHEEL_DRIVE,I4,Hyundai,35670,Tucson,6-Speed Automatic,3,1,,True,5,DEALER,SE FWD,15677.0
